,0,1,2,3,4
Test,K-S p_value,PSI,Kullback-Leibler divergence,Jensen-Shannon distance,Wasserstein distance (normed)
t=10000,5.970455853312081e-197,0.5215158799070768,0.29669682865535385,0.24477105121568482,0.36923795876954535
t=10100,5.654900345505813e-176,0.5262904497946773,0.29864682293293826,0.24589736438116205,0.35656452442596864
t=10200,3.650204538632661e-157,0.5368896883061104,0.3035928698384752,0.24843676600057912,0.3464732178489591
t=10300,1.5526467630079348e-138,0.5355420815345096,0.30076308262188706,0.24849355474021118,0.33081447113812573
t=10400,2.5316894871419454e-124,0.5338647109940714,0.29772799531598065,0.2484746136490731,0.3205937599482136
t=10500,1.3374322312617677e-116,0.5380672912648047,0.2993076229913233,0.24959506784795005,0.31650415137488674
t=10600,1.7209989380532064e-110,0.5363553744210101,0.29524563888345107,0.25004586403446444,0.30912320032237883
t=10700,2.9780541246511603e-105,0.5318097859448606,0.2898556219841939,0.2496895266192852,0.3068171417833597
t=10800,2.699026415694317e-102,0.5357120315775219,0.29076331336222777,0.25085857188060945,0.31031811126332626
t=10900,7.838468111551212e-102,0.5422978110295048,0.2935587826064766,0.25256513662437463,0.3158390075446715
t=11000,3.397487557453266e-106,0.549160656224298,0.2986555613258297,0.2537434229051652,0.32457795055678823
t=11100,1.1885835984703116e-110,0.5516580541719676,0.3020019159156433,0.25371703904817416,0.33364296345066247
t=11200,6.48693936709143e-113,0.5481243473050886,0.30121422732541325,0.25255032806700894,0.3388386955303678
t=11300,5.0532211349809025e-116,0.5490019754054796,0.3023989750349877,0.2524878619390275,0.344025155392037
t=11400,7.558103267846554e-117,0.5481866210168108,0.30280898262474143,0.2519984414789642,0.3466038797270782
t=11500,5.164458328082808e-117,0.5470122416509037,0.30193887635682387,0.25173507298787506,0.34685886798178506
t=11600,1.3674231148486033e-118,0.5507495555950558,0.304152135967083,0.25250220571884563,0.34840384894039456
t=11700,8.90073449943698e-122,0.5536102536489853,0.30564114698882067,0.2532156086082634,0.34992448172740936
t=11800,2.5316894871419454e-124,0.5520948009362354,0.30490789173132227,0.25285441889896504,0.3507143516622048
t=11900,2.94196722744269e-119,0.5508033312170101,0.3038483412623133,0.2527062341554323,0.34647151748842503
t=12000,5.913221887128329e-115,0.5480056977532896,0.30200297624907707,0.25223393194786137,0.34376911522156034
t=12100,6.83998275791128e-114,0.5483145170805146,0.30200184610813424,0.25234888231710717,0.3412224944523306
t=12200,9.958250604713832e-114,0.5475061906261078,0.30073513294453436,0.2524410674466985,0.3383057060079707
