,0,1,2,3,4
Test,K-S p_value,PSI,Kullback-Leibler divergence,Jensen-Shannon distance,Wasserstein distance (normed)
t=100,0.00030785577825864774,0.8767279610568122,0.6467491069587712,0.2612964053327211,0.42094014865312057
t=110,0.00030785577825864774,0.850480785968689,0.6322568475820103,0.25510240341088614,0.43495320553678585
t=120,0.004202627073711773,0.8356064803667353,0.6243262335540132,0.25152524487329664,0.38587117804424653
t=130,0.004202627073711773,0.8257316686369067,0.6208484220676902,0.24929336794335719,0.38492001017256494
t=140,0.0018653282851146535,0.8371687827295281,0.6259372274089501,0.25210372948271836,0.392206342757424
t=150,0.0018653282851146535,0.8326281104856017,0.6232739714076565,0.25101032390940003,0.4006171458244178
t=160,0.0076675763534010954,0.7924682832947992,0.6058481611419952,0.24130412377678978,0.356237329597734
t=170,0.0076675763534010954,0.7893499805365551,0.6040061120833924,0.24042071597799505,0.3540673613971771
t=180,0.0069790599614180104,0.7956373914453533,0.6073226572704988,0.2420416387391518,0.35882195892230534
t=190,0.00014542612586654347,1.1112555593161335,0.6852192424687866,0.2640033443935249,0.7649543772042044
t=200,2.6460537807637685e-05,1.4477139282100784,0.7237048919964227,0.29787186491254924,1.1758586302988636
t=210,8.472166301842776e-10,1.7666171331091458,0.8415614593347152,0.34125003225641365,1.504847815664634
t=220,6.643347567359492e-16,2.6332789602922753,0.9833364894880634,0.39926197464793906,2.3471152576639556
t=230,7.670004727633168e-18,3.421264845888287,1.0810527206324416,0.4391856035830607,3.033491852728784
t=240,2.4322024493604007e-27,3.9314392528051774,1.2444632466257195,0.4863124388840227,3.3392124258317133
t=250,6.514830010357898e-34,3.7442251295955375,0.8817751738902263,0.4918589484002734,3.586962784294613
t=260,3.402305995827544e-48,4.8586258333485315,1.1520840834620585,0.5493344246780184,4.363516726895082
t=270,7.452165418779929e-63,5.813249613572095,1.3395946393544105,0.5914033300038153,5.0111994591129445
t=280,2.2357960927677492e-89,7.122525059099411,2.2153408609796035,0.6691574928402768,5.235371821142913
t=290,3.165884208192281e-97,9.322622840015425,4.295373898426497,0.6998721385628344,5.306510065996181
t=300,3.165884208192281e-97,9.65977330308808,4.299391974716243,0.7009957821094928,5.620144326751708
t=310,1.369349011846066e-101,10.207362878348565,4.306823309729787,0.7150152996408679,5.985138958755079
t=320,1.369349011846066e-101,9.651404416079739,4.396205267392005,0.7120320278584684,5.348247146373062
t=330,2.946901924078307e-93,9.308912812960967,4.21580926604969,0.6968409378742577,5.19107079183776
t=340,2.946901924078307e-93,9.806400233418737,4.231008855808332,0.7010153172583821,5.648771583352014
t=350,1.311566368305363e-115,10.672159528492985,4.696972705152365,0.7354992185672674,6.02006157104627
t=360,1.1297806345247197e-103,9.683623096046238,4.4898461825507425,0.7114314127383173,5.328399160389545
t=370,1.1297806345247197e-103,9.764939671098182,4.4898967893140265,0.7114314127383173,5.386650044193215
t=380,1.1297806345247197e-103,10.358053574557905,4.513107628960005,0.7181172432244561,5.9463342540222275
t=390,1.2293603455703842e-114,10.771406458741616,4.906177521954644,0.7394631345248418,5.936398576036791
t=400,1.460231666319453e-96,8.064129165901127,2.970598911243592,0.6939596858153286,5.265667551885021
t=410,1.460231666319453e-96,8.232006605351396,2.971086578689226,0.6941075620284878,5.4161217482469635
t=420,4.943895086852937e-97,8.90590182667369,3.0082102592805926,0.70470174589199,6.012495024381444
t=430,3.317280535961663e-106,8.741178410056936,3.1649108415282794,0.7150834469745431,5.713165498489275
t=440,1.1938110210564791e-92,7.859413247814723,2.8784747077729613,0.69089113474714,5.190469235578446
t=450,1.1938110210564791e-92,8.148380906235348,2.884625904518269,0.6916678644887447,5.454229408470563
t=460,2.1701901522355254e-105,9.369978190521595,3.4010669976265984,0.7223331535263866,6.0708657546491605
t=470,2.1701901522355254e-105,8.691166356318357,3.3708728142981323,0.7138721251010024,5.462411867055126
t=480,3.499639818292764e-87,7.268715074500544,2.487036099868206,0.6835080868900529,5.000706466741701
t=490,3.499639818292764e-87,7.7359391463050775,2.5262419246573975,0.6894726527977397,5.4253518725471706
t=500,6.165089442695003e-103,8.887438892461253,3.031618615066466,0.723626864211288,5.984026909167968
t=510,6.165089442695003e-103,8.186084967867973,3.0031601257142055,0.7153256815649105,5.359988797224887
t=520,3.499639818292764e-87,7.50654449115049,2.647361618748289,0.6903663025959349,5.074069674316335
t=530,3.499639818292764e-87,8.024926730687163,2.6581921132524675,0.6936255293152837,5.572482193126176
t=540,1.9258937966465373e-98,9.888140689013362,4.214739491385901,0.7192317049695938,5.853818738514294
t=550,2.911846153656422e-94,9.0084528577504,4.052809300226247,0.7016594833510228,5.195085772566672
t=560,1.5451293427499242e-90,8.749895462834077,3.797910981082039,0.6916224968239854,5.166800134749027
t=570,1.5451293427499242e-90,9.407499512090453,3.8213742689719283,0.6987393556743233,5.786158846948342
t=580,8.201341699245802e-108,9.867952487625603,4.105538960039927,0.7250869231645191,5.915225606711924
t=590,1.5451293427499242e-90,8.700483749890493,3.757656584552141,0.6895378359881628,5.14220192865364
t=600,6.99092553129385e-84,7.131649918234217,2.3002794029405784,0.6714455707804006,5.0643321553968725
t=610,6.99092553129385e-84,7.811191404390437,2.336185447594418,0.6820948026259607,5.677763692878183
t=620,7.734840655222196e-97,9.425594748847798,3.9751861390488887,0.7101405756308979,5.577377361623489
t=630,6.313972497710442e-86,8.481810774068453,3.7051790459453624,0.6809939014546164,4.974820908127295
t=640,6.313972497710442e-86,8.753565137102877,3.7065027868798377,0.6814456183574149,5.215505545173861
t=650,3.246274545653132e-91,9.561572035682117,3.8835491455249715,0.7019583854050147,5.793536026722199
t=660,5.3423562423548994e-95,9.340185860681732,4.124136361899972,0.7057721128471018,5.3624800482657875
t=670,3.246274545653132e-91,8.64271587710487,3.839601958697826,0.6895387936412664,4.986203036129878
t=680,3.246274545653132e-91,8.975866685263952,3.844329793953097,0.6910258330893827,5.311225137321076
t=690,8.011534749753236e-109,10.018891568690135,4.224538297413691,0.7247080031737264,5.910266786878203
t=700,2.2621122205906738e-121,9.610426755324063,4.278221198719855,0.7270270596877273,5.469736035871285
t=710,1.2293603455703842e-114,9.092016302982998,3.9158526542930203,0.7080149985917481,5.270213586813646
t=720,1.2293603455703842e-114,9.503509861339795,3.9240407442753833,0.7104206178604429,5.6778280898146924
t=730,1.7933815878481783e-144,11.076043541073972,5.039209202030394,0.7520584509283676,6.011172395518135
t=740,1.7933815878481783e-144,10.529331913421881,4.995633124296692,0.7477069596259811,5.3870067377446755
t=750,1.7933815878481783e-144,10.602902375148549,4.995676040381953,0.7477069596259811,5.423712062513545
t=760,1.7933815878481783e-144,11.124216647184815,5.019358523639759,0.7534876419794748,5.911322274831622
t=770,6.8632004017214966e-164,11.510233519745972,5.308763614808402,0.771828241711413,5.911733608224088
t=780,6.8632004017214966e-164,11.09620065004847,5.306748221990286,0.7711993026965054,5.4045688395107385
