,0,1,2,3,4
Test,K-S p_value,PSI,Kullback-Leibler divergence,Jensen-Shannon distance,Wasserstein distance (normed)
t=2000,0.0,2.8185090997880313,0.6832120464001227,0.440511686876537,2.8358899413829604
t=2010,0.0,2.821128431363535,0.6852108377522779,0.4407800780181541,2.836974074254404
t=2020,0.0,2.8156712231968157,0.6812117647260275,0.44018114050528145,2.831603862717568
t=2030,0.0,2.8038067336274577,0.6745429886015069,0.43866679782763784,2.813669063656545
t=2040,0.0,2.7967134748589992,0.6693178893927342,0.4378884681062915,2.8055025626296257
t=2050,0.0,2.7997363972846476,0.6715815094200451,0.43821127750596156,2.8069249479602854
t=2060,0.0,2.783591421929866,0.6615322316323814,0.43621834791817693,2.796295114916446
t=2070,0.0,2.778632130548812,0.6590449843706806,0.43556392406500133,2.7783033147160836
t=2080,0.0,2.775211833163877,0.6565425257067153,0.43518085109410365,2.775346489616918
t=2090,0.0,2.7769521479062087,0.6578381703335426,0.4353702396520553,2.775406168303311
t=2100,0.0,2.7649006326424397,0.650933898206729,0.43381743053985894,2.7597435461483215
t=2110,0.0,2.7619539410044793,0.6488772739790488,0.4334960849382018,2.745814496467574
t=2120,0.0,2.764517143470339,0.6507650337982244,0.4337816274946853,2.7466582658209524
t=2130,0.0,2.7651538219925422,0.6512446608221609,0.4338495932585981,2.743850001237028
t=2140,0.0,2.762740459791013,0.6505447950816924,0.43351200929630407,2.7269184665888204
t=2150,0.0,2.761109226789644,0.6492254622817772,0.43335440693778876,2.7181277100310073
t=2160,0.0,2.765980402361684,0.6528137963711016,0.43389631660981587,2.7192940341156913
t=2170,0.0,2.7609661195170534,0.649699134432608,0.4332809708473896,2.7107141812395987
t=2180,0.0,2.7599115103622944,0.6498310953237932,0.43311831334503287,2.694722680937397
t=2190,0.0,2.758892469485066,0.6490496822475276,0.433012654570395,2.6922056205260065
t=2200,2.08e-322,2.7376787410667314,0.6467847812641786,0.43183578156350766,2.671403232796371
t=2210,1.954412135e-315,2.701185617343009,0.636514661970229,0.42881165031902063,2.636664287107091
t=2220,2.72606921557478e-309,2.699813824027591,0.6345105246064983,0.4278696390216217,2.6145587267903823
t=2230,1.5038658582650953e-302,2.648284861772263,0.6240148252002844,0.42455654018312783,2.5729695516228728
t=2240,6.754687990301747e-296,2.5974637773902836,0.6120904990382388,0.42100345254125765,2.5296349807361094
t=2250,2.4747500853507e-289,2.576074612865166,0.6072943527540231,0.4191677709271866,2.503905716341722
t=2260,8.630984076140292e-285,2.537299502150964,0.5900385837129005,0.4153905261931275,2.4896593208695528
t=2270,2.2458140157233548e-278,2.487137164814579,0.5799295491702967,0.4120529969308128,2.4479144083457016
t=2280,4.789427406218637e-272,2.44271287513787,0.5711219398370978,0.40905417008251166,2.4049524830573312
t=2290,8.385264004508878e-266,2.424379338787883,0.5651724669661394,0.40706610319302244,2.3869561939195494
t=2300,7.1927017853661385e-261,2.3931803364549418,0.5569346308465015,0.40449342101410574,2.3641934765234627
t=2310,8.864964423557159e-255,2.343110939950198,0.5469910138828137,0.4011088101319118,2.3202264504552073
t=2320,9.00986927952967e-249,2.306947424309618,0.5398052124158287,0.39845829773698205,2.2812541561982407
t=2330,7.562620414944139e-243,2.2894727181941263,0.5323807294390888,0.3961156011220724,2.267779407608044
t=2340,3.617777372949278e-238,2.2489807507798774,0.5240586287514472,0.3932736537842003,2.236278588457797
t=2350,2.159909116067507e-232,2.2003903340612405,0.5142864648455635,0.3898290669582368,2.1918545615175087
t=2360,1.0692697056781658e-226,2.171321813298452,0.5092992973121085,0.3876984275110755,2.159747678556301
t=2370,3.3623388005869955e-222,2.157503789000611,0.502956118085109,0.3857005409647232,2.149932853399998
t=2380,1.192234216888353e-216,2.109511745383404,0.49410025706731003,0.38238768978845333,2.1088882727541907
t=2390,3.5185317094043215e-211,2.0635148829271825,0.4854139078317622,0.3791296548352414,2.0645219846550695
t=2400,8.65350756934119e-206,2.039182416309027,0.4795587807823144,0.37678356002217556,2.040224139862857
t=2410,1.560329170746428e-201,2.0242452371832464,0.4733572785464149,0.3748316844649453,2.0315200330606245
t=2420,2.772594214321145e-196,1.9780665859676991,0.46516999401054676,0.37158112179568514,1.9894426731705108
t=2430,4.1196132895605405e-191,1.9368065112123742,0.45870051743433043,0.36887850618435875,1.947915962385473
t=2440,5.124202116062095e-186,1.9135369212829123,0.45133147110505717,0.36609807774934383,1.9297333804109575
t=2450,5.372612520543911e-182,1.8904440880926832,0.4439824733721163,0.3636053595219773,1.914442865637224
t=2460,4.8664656396971385e-177,1.84398587777313,0.43565520580826167,0.3602291864211278,1.8709733745755899
t=2470,3.701470775476016e-172,1.808553293238441,0.4310304122993673,0.3579947764491842,1.8356857879671096
t=2480,2.3665787889607146e-167,1.7886095798523578,0.42264814021069685,0.35502652116790645,1.8249569173969424
t=2490,4.937526761410097e-164,1.7661888577850668,0.4174485788828153,0.3529694433796909,1.8054661777559338
t=2500,2.3553797112741523e-159,1.7219178656035905,0.4101373186251049,0.34980817726269964,1.7619049562017044
t=2510,9.47036626744133e-155,1.6877621435515147,0.40504321489281025,0.347389533428347,1.7278268899684954
t=2520,3.2124757881865834e-150,1.6696896328900122,0.3971072473491668,0.34454061495913696,1.7194362275267843
t=2530,4.3097939143869686e-147,1.6420986023181177,0.392337568583031,0.3423720551582869,1.6919364365728322
t=2540,1.0973176157569482e-142,1.601128623697449,0.38629968790743413,0.3395549729665791,1.6509464016423843
t=2550,2.3628675006277244e-138,1.5715596065128778,0.3806503969741432,0.3369101174450895,1.6226415701289763
t=2560,1.6267816297981834e-134,1.556620598228064,0.3739979935311249,0.334446995928729,1.6154253810640318
t=2570,9.791485690512981e-131,1.5167616830642978,0.36716311883731084,0.33132491273465275,1.577451393850591
t=2580,1.3248694727862584e-126,1.4794434492088042,0.36274416149419086,0.3290093252095196,1.539536162324677
t=2590,1.5209259134787647e-122,1.4496749421999542,0.35541135042388644,0.3257333572608571,1.5153943014572868
t=2600,9.58890276528726e-120,1.4409593475690687,0.3510808523945733,0.3241092410331363,1.5099573538361675
t=2610,1.3768908829643055e-116,1.378467969565637,0.3308160245753584,0.3167175281776081,1.4733050183857261
t=2620,1.0515632277799684e-112,1.3441614366666146,0.32732799988613936,0.3146485614944034,1.436802700606208
t=2630,6.8318655566620585e-109,1.3179233733268645,0.3193056062217206,0.31108983691500836,1.4176650263764117
t=2640,2.8960862844119583e-106,1.303218646821652,0.31498510084712517,0.3091695889588095,1.4049181917339622
t=2650,1.4316376263158453e-102,1.2638076881635516,0.30937454583173496,0.30618903455930163,1.3644120783677527
t=2660,6.031804543571574e-99,1.2296924692002231,0.3045383307800612,0.3035093160957096,1.329187120212315
t=2670,2.167429443636204e-95,1.2086914731816645,0.29702963332993715,0.30009951817968905,1.3170247913466815
t=2680,2.9993890606925848e-92,1.1838306615009275,0.2915562793502973,0.2974089812111742,1.2930474759333699
t=2690,7.979656533132282e-89,1.148475155751004,0.2874933099900194,0.2949710059206308,1.2563250005874478
t=2700,1.8139325100441016e-85,1.1146140146618306,0.28080905418408264,0.2914319567511324,1.2233212827439819
t=2710,3.525381629902415e-82,1.0993678879909876,0.2744619392472621,0.28853078175051006,1.2155712438809736
t=2720,2.8116397001313644e-79,1.0690090561229935,0.26899841641030175,0.28558558218823,1.1848800764580991
t=2730,4.063915049584743e-76,1.0366085696378642,0.2658965457185662,0.2834895308130192,1.1496471527475813
t=2740,5.030373981779855e-73,1.0053651930157597,0.2580708326900141,0.2794026497520184,1.123118480311531
t=2750,5.335348959215048e-70,0.9929212405254499,0.2529505873980595,0.2768916742971973,1.1139836015141875
t=2760,4.8513436528774624e-67,0.9567766985278385,0.2474623966831776,0.2735919201386153,1.0758081998561049
t=2770,3.783740246876769e-64,0.9235505925364925,0.24293664327155198,0.27074810437366403,1.042057463731188
t=2780,2.5325488800497396e-61,0.8970931094637773,0.23504300379116475,0.2664936055017809,1.0222084323655751
t=2790,1.4554009851146858e-58,0.8787137901882253,0.22946873965126535,0.26330150487330417,1.0071643853835393
t=2800,7.184570960993792e-56,0.8463784689640591,0.2255444280736282,0.2606406540307657,0.9758814501037196
t=2810,3.0479755336729935e-53,0.8128985384022189,0.21933802769731464,0.2568378110768837,0.9438837852572313
t=2820,1.111751874237737e-50,0.7919493951278896,0.2123382057821836,0.25279221125743284,0.9290566359840365
t=2830,3.4880088392253845e-48,0.7681961737470262,0.20626795618185906,0.24906335802165672,0.9098958685623253
t=2840,9.416781787973726e-46,0.7369265743001872,0.20303580353960937,0.2465819744478196,0.8810985388290541
t=2850,2.188562778246459e-43,0.7039908300167215,0.1954777587099496,0.2418514389676978,0.8499130869503939
t=2860,4.3804421688619796e-41,0.6908815685495989,0.19043142352993314,0.23884534246687616,0.839655173602825
t=2870,7.553440289062518e-39,0.6647447278139492,0.1861763502739568,0.23591282718443174,0.8159371580146508
t=2880,1.122534498012609e-36,0.63166077233569,0.1819354672298062,0.23273644274896046,0.7845208378269911
t=2890,1.438260410218509e-34,0.6033521425293332,0.17449015624515174,0.22794030755930322,0.7580588832672602
t=2900,9.994448050812974e-33,0.5944887650020191,0.17092427878587943,0.2257007242936372,0.7512758812024823
t=2910,6.162106354272512e-31,0.5652446264098299,0.16734450273410173,0.22285944663094093,0.7240799499748323
t=2920,5.221308457771382e-29,0.5311060553198858,0.16135997351116374,0.2184793465743894,0.6904345445917366
t=2930,3.8190407180245e-27,0.5097411950722427,0.1549000233233741,0.2139422170256992,0.6711138162063184
t=2940,2.4120404786821915e-25,0.49977499714380785,0.15154620764902654,0.21170582274279176,0.6638996288293507
t=2950,1.3158184144539346e-23,0.4701711145828957,0.1481619244369078,0.2086971950477691,0.6373745251791574
t=2960,6.20167866678639e-22,0.43754295717179154,0.14103191109410493,0.20331191446572747,0.6043389079669391
t=2970,2.5260420624310678e-20,0.42487172434227244,0.13656443782863123,0.19991488559342566,0.5943360279979525
t=2980,4.413931542475068e-19,0.41354707521977074,0.13456700977526803,0.19819889868245238,0.5844486854646452
t=2990,1.3833969312188066e-17,0.38310991209932643,0.13038908724190912,0.19445574128407486,0.5545675102497518
t=3000,3.7496096730965004e-16,0.3563775016522601,0.12356042348477769,0.18885860086022951,0.5256439320350478
t=3010,3.4416913763379853e-15,0.34770736511394995,0.12002534722446007,0.18617173136817855,0.5201199120780148
t=3020,1.2634338020234281e-13,0.33027908122832844,0.11760446980521097,0.183861458765398,0.5053303541992589
t=3030,1.5126788710517758e-12,0.29918331382905905,0.11208298420232143,0.1787793968277915,0.47140044788262575
t=3040,1.5126788710517758e-12,0.2787177724366651,0.10615319694510231,0.17330008039641892,0.4473758082947434
t=3050,8.499867476530198e-13,0.2713806473593712,0.10301201909318258,0.17076664249602883,0.44443299355255983
t=3060,5.873079800267078e-14,0.2518814037285753,0.1007537567853675,0.16807252319633184,0.4232162569015442
t=3070,5.873079800267078e-14,0.22329530510131385,0.09439010850702728,0.16183490672734546,0.3872963702328182
t=3080,5.873079800267078e-14,0.211192735641068,0.09027520215225153,0.15738288574985243,0.37143810414839984
t=3090,1.4654943925052066e-14,0.20881809822447012,0.08930269845230732,0.15646670708974802,0.3727791802455999
t=3100,3.4416913763379853e-15,0.19922677052756538,0.09154146182465636,0.15622923948162687,0.3467354744711912
t=3110,3.4416913763379853e-15,0.16248410979714684,0.0754481528783364,0.14180223233758613,0.3108432763395886
t=3120,3.4416913763379853e-15,0.17863407267511838,0.08502690193134183,0.14792130033091405,0.30132543599336326
t=3130,2.24519576826585e-16,0.18139709156043043,0.08625337453997783,0.1490230841724889,0.3086829042394052
t=3140,8.413310256673058e-17,0.18457945548618182,0.08789345464867737,0.15032162743663668,0.3120215258232377
t=3150,8.413310256673058e-17,0.1806235518447601,0.08578770380569906,0.1487116619592734,0.31141547918150103
t=3160,6.04798506553547e-17,0.18407674135202384,0.08768195840975632,0.1501341015724076,0.3159726583494463
t=3170,2.9041971140639446e-18,0.18969856315418995,0.09035840492772876,0.15240937903752913,0.32368112158950935
t=3180,2.9041971140639446e-18,0.18909270614851187,0.08998772788213802,0.15217343236581393,0.32411215619817674
t=3190,2.9041971140639446e-18,0.18570727360531963,0.08828820255991984,0.15080150084632782,0.3239901093482117
t=3200,7.254033251386388e-19,0.19128505720969646,0.09131843807247642,0.1530584597058475,0.3304151803132459
t=3210,8.668754339983175e-20,0.1951895072676735,0.09312457239583682,0.15460792237072607,0.3347912632337196
t=3220,8.668754339983175e-20,0.19373733057569337,0.09232668936828131,0.1540394182127557,0.3353138361118553
t=3230,8.668754339983175e-20,0.19398425668167452,0.09258621854301857,0.15413369095907892,0.33679433848326007
t=3240,6.804410907275657e-21,0.2012498340770992,0.09632768862020896,0.15698208689161858,0.34592902272492776
t=3250,2.2369364305138056e-21,0.20315635125757245,0.09729916789963833,0.15773137702216047,0.3468575997387402
t=3260,2.2369364305138056e-21,0.20227099601563736,0.09691359128855417,0.15738125317713242,0.3483814686375742
t=3270,2.2369364305138056e-21,0.2053021166455828,0.09867046509925023,0.15854913297685028,0.3527655534132551
t=3280,7.345570052125787e-23,0.21217657150539138,0.10213396188105264,0.16116449495181798,0.36253588480806676
t=3290,7.345570052125787e-23,0.21154417257632083,0.10175650572639802,0.16093006871435736,0.36126401540243525
t=3300,7.345570052125787e-23,0.21207516768109114,0.10216266518306816,0.16111922884528718,0.36289304462812444
t=3310,1.549331277888161e-23,0.21991840771256968,0.10654452828853259,0.164044183210206,0.3709240055534139
t=3320,2.1429201851341655e-24,0.22476560231447965,0.10902088781176325,0.16582162932715958,0.37718312421757283
t=3330,2.1429201851341655e-24,0.22362095083489011,0.10837008875630483,0.16540055281385055,0.37567669734208625
t=3340,2.1429201851341655e-24,0.2237762720394527,0.10856901312549536,0.16544169309522933,0.3780819315041798
t=3350,8.381679798133543e-26,0.2338587928881071,0.11406694371746373,0.16906497874589022,0.3887636835876698
t=3360,5.552757688839337e-26,0.23315988057059872,0.11363741278867934,0.16881571237462206,0.38853201672358695
t=3370,5.552757688839337e-26,0.23332378709404433,0.11376979958559807,0.16886543696824594,0.388106009873101
t=3380,3.6732437510225647e-26,0.23553586910072044,0.11508130411843881,0.1696342613168392,0.3927628117263405
t=3390,1.277744849513457e-27,0.24580707487009118,0.12058058116047857,0.17322584967996177,0.4034124703524506
t=3400,1.277744849513457e-27,0.24286036082691748,0.11889182986017174,0.17218994235314217,0.399525412780185
t=3410,1.277744849513457e-27,0.24573016734755831,0.12058825454078417,0.17317935784289903,0.4014682525042739
t=3420,1.501990673980732e-28,0.2530328108666507,0.12471892542713373,0.17566129265494979,0.40975291502187816
t=3430,2.455127080776502e-29,0.26058914902322994,0.12880693301763227,0.17820390807868283,0.41697551794430865
t=3440,2.455127080776502e-29,0.2603819590970056,0.1286549637632077,0.17813985759639597,0.41427811754879434
t=3450,2.455127080776502e-29,0.2614508619879934,0.12968037006858232,0.17849464625962275,0.41747484794958933
t=3460,6.9812815090997124e-31,0.27145657975902915,0.13519581243720147,0.18177052281761544,0.42855097226702005
t=3470,3.7923749783274683e-31,0.27674305979779085,0.13822555503925746,0.18349041036277777,0.430874441377938
t=3480,1.528443389295891e-31,0.2789074815816188,0.13949719679515,0.18418583759045293,0.43136712312090036
t=3490,1.487597518366196e-33,0.2794340902463266,0.13984512252575174,0.1843830953197155,0.436618655440028
t=3500,1.2488952944024986e-35,0.29055766579451653,0.14555383029275434,0.1879294826283382,0.44907085300632377
t=3510,3.2874604993141937e-35,0.2889354463062171,0.1446685266398469,0.18739676904031666,0.44873690397704946
t=3520,1.0824982841774299e-36,0.2945994771507009,0.14797865532310545,0.18917820102450228,0.4517534269304449
t=3530,7.276072041914509e-39,0.30123573274235843,0.15144629968964524,0.19128797517919433,0.46044652076781906
t=3540,4.214961871304138e-41,0.31548889257161866,0.1596645420102667,0.19553406361437792,0.47102164860888024
t=3550,5.641919000799101e-40,0.31302987191756576,0.15826634825872632,0.19476674184260534,0.46843186261960895
t=3560,5.1503428521522953e-42,0.3210587548379737,0.1629506889532341,0.19719137361684522,0.47248241016037773
t=3570,2.42136437961134e-44,0.3300396871675682,0.16742400747061637,0.19993753716090862,0.484221776656441
t=3580,2.9858755237240733e-46,0.34240283181456527,0.17493881044238638,0.20342408631805442,0.49061623126666953
t=3590,1.569713532794717e-45,0.34049072236993777,0.17385320926081368,0.20284930101599402,0.48864885784868345
t=3600,5.89562809708294e-48,0.3510144589204635,0.18033168441309685,0.20580628778922203,0.4948618606410134
t=3610,1.9055113871287794e-50,0.3700068543151422,0.1910621122459795,0.21104323963474075,0.508204470509356
t=3620,2.4492951893460883e-51,0.3778128900180971,0.19634540023015004,0.21298965135683254,0.5105924805615851
t=3630,4.190203732860527e-52,0.3856398069552371,0.20140519394418688,0.21497382752326238,0.5107718691103649
t=3640,1.0558244534631006e-54,0.3963885107042178,0.20789081008477822,0.21784034488829215,0.519679022896144
t=3650,2.2867923702523153e-57,0.41758280419000143,0.22075589342820884,0.22316615051985508,0.5316915448320277
t=3660,4.2523231266030914e-57,0.42010856971115523,0.22281113541232672,0.22363459729615642,0.5310654019846218
t=3670,3.9805561284157257e-59,0.43423403593465676,0.23199338688970894,0.22702148383466084,0.5341381064458479
t=3680,6.71268436298182e-62,0.44345202714764725,0.23764069397875526,0.22927794000996096,0.5446980243287506
t=3690,9.718383322319366e-65,0.4688100426866801,0.25429965043101804,0.23502746568798555,0.5541087420714907
t=3700,9.565209756310378e-64,0.4669071314878885,0.2532335955772263,0.23453087112039717,0.5528179366188578
t=3710,1.2532040682261288e-66,0.48596175878658493,0.266404940563456,0.23862679631337338,0.5584835577772578
t=3720,1.4084459409208419e-69,0.5073108092473848,0.28007550274467224,0.2431678282022268,0.5713488448415488
t=3730,2.2238558253271017e-71,0.5300301068130607,0.29676668004319,0.24744504069107984,0.5762441974821277
t=3740,2.2238558253271017e-71,0.5334393036621793,0.2991479821651882,0.24810170019782832,0.5752849175733611
t=3750,1.953373436212346e-74,0.5489754124697714,0.3105452550470673,0.2509415799873871,0.5822560924155585
t=3760,1.4698169414237424e-77,0.5516416153882026,0.311714292452463,0.25156705426705983,0.5920559042257003
t=3770,3.0384090995609285e-77,0.5624521230124269,0.32035834275405084,0.253252597779519,0.593358917993227
t=3780,1.2923794219129372e-76,0.5719726567853795,0.32821499413693045,0.25465353045314654,0.5942232142332438
t=3790,7.924737523689255e-79,0.5696597331796172,0.327236730254226,0.2541092819872796,0.6009774779756984
t=3800,1.9881048096602735e-80,0.5849357045256354,0.33864938955083956,0.2573036493363834,0.6099940990499917
t=3810,6.802526109678238e-79,0.5799689492895022,0.33525476931584736,0.25632584322558744,0.6072388597918509
t=3820,7.480813235223814e-80,0.6091908441632475,0.35817003629659544,0.26073549798019846,0.6091588085521447
t=3830,4.104450652627734e-82,0.674996889240049,0.4127553668635624,0.2690866002208312,0.616383832783245
t=3840,2.1185985724405655e-85,0.7190690089274243,0.44738712881134135,0.27523816280024943,0.622160902336458
t=3850,4.307474301175308e-83,0.705893153327659,0.4383047319592721,0.2729430904482024,0.6201684152285325
t=3860,4.457407699281401e-84,0.9366772712482323,0.6556358633343824,0.2833751498219057,0.6233918246778348
t=3870,2.094493899412435e-87,0.9780389032223792,0.6879537915099484,0.2889979454077085,0.62907381947516
t=3880,2.094493899412435e-87,0.9761861167342885,0.687039316703937,0.288599088536018,0.6306870898649999
t=3890,4.457407699281401e-84,0.9436567761894419,0.6620065350205672,0.2840757614567846,0.6255780597482781
t=3900,4.104450652627734e-82,0.9405229309580241,0.6603729521773545,0.28339091858546567,0.6236111716005274
t=3910,4.104450652627734e-82,0.9373397548223177,0.6590169023308119,0.28271673389851204,0.6223847848163904
t=3920,3.856436830578751e-81,0.9298283248791503,0.6559090331103409,0.28114166495672266,0.6102872739164142
t=3930,6.0997613111546015e-78,0.900897713079824,0.636428783475936,0.2763597873852629,0.5930372504342489
t=3940,6.0997613111546015e-78,0.8998041537211854,0.6360557991254048,0.2761339740941897,0.590497910578565
t=3950,2.9406295135562087e-78,0.8984971046942365,0.6353709473994493,0.2758343301196637,0.5934407335298748
t=3960,2.2885480454447562e-76,0.8836886886754253,0.6259449953196501,0.27322288638609754,0.5825734629182281
t=3970,1.423211627179975e-73,0.8661412554309931,0.6154344839720198,0.269895274534727,0.568077489550834
t=3980,1.423211627179975e-73,0.8660115977872829,0.6153904464035861,0.2698661376201641,0.568330051692731
t=3990,1.423211627179975e-73,0.8663396459345017,0.615523756673413,0.26994070794535163,0.568280266596551
t=4000,7.763853232914821e-71,0.8429469937929612,0.6003152027326559,0.2656658050824466,0.5546448473921934
t=4010,4.836026088859286e-69,0.8402346652520412,0.5989466505982552,0.2650303427734597,0.5517569535926105
t=4020,4.836026088859286e-69,0.8388358072434805,0.5983927333041571,0.26471725050391587,0.5502460742671883
t=4030,1.893564498606149e-68,0.8331598121316098,0.5960284741294888,0.2634316643030281,0.5378665630897935
t=4040,1.5893718942707128e-65,0.8105253831908213,0.5807110421175203,0.2592144569158013,0.5286648411832898
t=4050,7.902940551656403e-65,0.8106896817860239,0.58079168409852,0.2592541275291068,0.5263130955285948
t=4060,7.902940551656403e-65,0.8064490432943248,0.5789753584753995,0.2582665589688224,0.5232647731086429
t=4070,2.1221330762756428e-63,0.7976705691959927,0.5742496238611584,0.2563929859453767,0.5092178294605458
t=4080,2.910287152255158e-61,0.7847339718233985,0.5657523581569135,0.25381048832349634,0.5045275140022527
t=4090,2.910287152255158e-61,0.7861753770549977,0.5664512564434536,0.25416307375489616,0.5027033402007653
t=4100,2.910287152255158e-61,0.7815054327444939,0.5644620854968468,0.25305387881403624,0.4950754060278603
t=4110,4.738257039278408e-59,0.7616888728091035,0.5517557458219294,0.24898247060136805,0.4817222048993737
t=4120,1.0875517314503874e-57,0.7600057345177555,0.5509323586231348,0.24856112775506795,0.47898590741977237
t=4130,1.0875517314503874e-57,0.7590370132081442,0.5505611882216427,0.24833276355115064,0.4776439804672993
t=4140,3.7684706394095197e-57,0.7547510464500333,0.5487152485967624,0.24728417256567958,0.46489468054784105
t=4150,1.718825728583954e-54,0.734864058631208,0.5358239806815451,0.24305366458104424,0.454852551790378
t=4160,3.1442820956956346e-54,0.7355132192295658,0.5361640883512284,0.2432199494395389,0.45252731258940837
