,0,1,2,3,4
Test,K-S p_value,PSI,Kullback-Leibler divergence,Jensen-Shannon distance,Wasserstein distance (normed)
t=16000,0.0,0.6336580057080601,0.36412181701163704,0.2653799874233989,0.4926955349064756
t=16100,0.0,0.6321800369709816,0.3634559185372618,0.2650417420851484,0.4960617633419175
t=16200,0.0,0.6269330372182124,0.3601290907139644,0.2640243424476782,0.4937537800632451
t=16300,0.0,0.6252740036194434,0.3582081557931652,0.2638105398279618,0.4917405512790633
t=16400,0.0,0.6227275719845897,0.355870980987308,0.2634234547577397,0.4931634215958117
t=16500,0.0,0.6196564906084369,0.3534255520373025,0.2629062241475685,0.4971910400952039
t=16600,0.0,0.6188559448410837,0.3524547882445376,0.2627803838369725,0.49887457720484474
t=16700,0.0,0.620477703433901,0.3522464387639621,0.263309864678241,0.5024106520503822
t=16800,0.0,0.6264831770146633,0.35486483236856625,0.26465959480146134,0.5079592387962775
t=16900,0.0,0.6330150033650019,0.35817596829615994,0.26599459386399327,0.5155612598216407
t=17000,0.0,0.6463673216135504,0.3667226524428703,0.2683332946430582,0.5263407792418436
t=17100,0.0,0.6573715204293173,0.37403389426812345,0.27010960951087387,0.5362366952557199
t=17200,0.0,0.6662639275598337,0.3791019005775207,0.2718325637615121,0.5421008283050461
t=17300,0.0,0.6770001210627481,0.38535652003261617,0.27385836110679285,0.5473677773894896
t=17400,0.0,0.686772307115642,0.3913681692298206,0.2756267225324988,0.5506491772156681
t=17500,0.0,0.6930206216655481,0.3947672929672032,0.2768854703197779,0.5515266782843694
t=17600,0.0,0.6976036925629954,0.39740290535186445,0.2778313002502937,0.5532515158497179
t=17700,0.0,0.7029364102417592,0.40023767622915063,0.2789633023965712,0.5571121923720304
t=17800,0.0,0.7088575870747317,0.40339921085818686,0.2802102683489526,0.5613448416375737
t=17900,0.0,0.715553990861659,0.40742667043742115,0.2814644244542456,0.5650084552926843
t=18000,0.0,0.7115313491886106,0.4033707677937158,0.2812177358795063,0.5674417644534631
t=18100,0.0,0.7118326205104255,0.40313364745926833,0.28135829712050475,0.5700658075140517
t=18200,0.0,0.7010357907463531,0.3950581224951494,0.27991278669791725,0.5689576977503079
t=18300,0.0,0.7052052928580461,0.3974397351852744,0.2807358353388751,0.5722487344479001
t=18400,0.0,0.713199903012817,0.4023701748613567,0.2822589018721251,0.5730427045874166
t=18500,0.0,0.7153815335491344,0.4045796893511723,0.28269736523304606,0.5722038493310678
t=18600,0.0,0.7185385625117044,0.40775862618324604,0.2832354070688538,0.5710865719197183
t=18700,0.0,0.7209691019024073,0.4102917307739171,0.2837169167828739,0.5691566955859146
t=18800,0.0,0.7252500496656529,0.4141256002404453,0.2844772917173325,0.5674954434086613
t=18900,0.0,0.728126713762443,0.41693299513449317,0.2849329558754965,0.5660929791849593
t=19000,0.0,0.7305533919580413,0.41980546484533143,0.2852283827553276,0.5642852411138722
t=19100,0.0,0.7352008870913219,0.4236119725170528,0.2861316030500083,0.5631257350360174
t=19200,0.0,0.741981710283087,0.4287752913910503,0.28735821407369555,0.5630594359714418
t=19300,0.0,0.7363287912552261,0.4265894795260528,0.286210703449068,0.5610873002526106
t=19400,0.0,0.7311819083714712,0.42459634148697156,0.28515945453020847,0.559590818096444
t=19500,0.0,0.7258766981344226,0.4226358079736991,0.28409080195594827,0.5565038686191446
t=19600,0.0,0.7222683366709317,0.42164768957739485,0.28336905921840005,0.5532040317587846
t=19700,0.0,0.7210659177998414,0.42223454561214124,0.28303075438353065,0.5502106100163612
t=19800,0.0,0.7181882627056402,0.42164110705705676,0.2824553334573558,0.5475749765702916
t=19900,0.0,0.7157380501309144,0.4211084105585052,0.281966308559703,0.5451007856953367
t=20000,0.0,0.7132863706626963,0.42041812313057736,0.2814763457624309,0.5420137820088812
t=20100,0.0,0.7136338523499123,0.4214413467754864,0.28155729650216565,0.5396002881258806
t=20200,0.0,0.7147632198744172,0.422801062868969,0.28179399475684336,0.5375684014213393
t=20300,0.0,0.7154834140025566,0.42393086800912616,0.28195005527573397,0.5354962521889624
t=20400,0.0,0.7187126413621248,0.42653635811556234,0.282612335282744,0.5329884020341472
t=20500,0.0,0.7212168497125552,0.42860904636012787,0.28312498221717847,0.5308815896764317
t=20600,0.0,0.7260797587328207,0.43233761292163775,0.28400367055876935,0.5288009450141867
t=20700,0.0,0.7280873423956193,0.4339660908193059,0.2844126028608564,0.5268109203544649
t=20800,0.0,0.7360769093897894,0.43919027795782406,0.28597747323969847,0.5264504884340577
t=20900,0.0,0.7433235258045421,0.4438889766359869,0.2874016460924526,0.5257735316381474
t=21000,0.0,0.7463024452166394,0.4460613288570359,0.2879773401802673,0.5210474531839324
t=21100,0.0,0.7549361636482631,0.45263752605449714,0.28914774997164816,0.5223276977182474
t=21200,0.0,0.7586612188032508,0.454558415252161,0.28989808123223787,0.5280677848346342
t=21300,0.0,0.757734883748903,0.45422463023544823,0.2897146862146196,0.5264722241115299
t=21400,0.0,0.7573905572277193,0.4540838435479149,0.2896425676315076,0.5251199775157986
t=21500,0.0,0.755134671152923,0.4528204361672371,0.2892008714636888,0.5225245024466103
t=21600,0.0,0.7440462767146898,0.44612943282969314,0.2870376793687893,0.5197416772260514
t=21700,0.0,0.7434300980498156,0.4458931695690188,0.28691088501654943,0.5154602443583239
t=21800,0.0,0.7433325965901589,0.44585345313159913,0.2868903119464572,0.5151910602018293
t=21900,0.0,0.7414661885329871,0.44475429748650164,0.28651991593217013,0.5118525854830199
t=22000,0.0,0.741258345576299,0.44467592000901146,0.28647735443190386,0.5100646933759658
t=22100,0.0,0.7414833344592845,0.4447566447647712,0.286522536741563,0.5089523195942071
