,0,1,2,3,4
Test,K-S p_value,PSI,Kullback-Leibler divergence,Jensen-Shannon distance,Wasserstein distance (normed)
t=8000,0.0,0.6440991073485168,0.3667147402695676,0.2708222754817712,0.636598720064128
t=8100,0.0,0.6198220115078078,0.3527471659314993,0.26563545925221754,0.6210175358785781
t=8200,0.0,0.6049172788921489,0.34405844516672485,0.2624070835894834,0.6090010147212631
t=8300,0.0,0.5902793149453078,0.33600365140068145,0.2591209558925889,0.5912455085390682
t=8400,0.0,0.5795695667310151,0.33007009157413686,0.25668758799838315,0.5783092296626828
t=8500,0.0,0.5714689632823164,0.325549794589443,0.25483071716987293,0.5707756439056588
t=8600,0.0,0.5680450374838079,0.32413832851093805,0.2539610120273889,0.5549424359479656
t=8700,1.4585e-319,0.5574835075458843,0.3173626638057207,0.2518645850206855,0.5420467391591656
t=8800,3.962022981532976e-302,0.5400568592530024,0.30437064922120133,0.24890746149452173,0.5312970160436955
t=8900,4.091407202288164e-286,0.5391391339456141,0.302241611167798,0.24920841203237984,0.5235223054589944
t=9000,2.174703452064247e-283,0.5417559540334909,0.30474311181293523,0.24943805076661105,0.5218949427488444
t=9100,1.779501814254795e-279,0.5440830625675189,0.30786513797437576,0.24919233651613937,0.5178488705814495
t=9200,9.799644820837614e-272,0.5461730718608698,0.31066006904864324,0.2490732793470295,0.5068846100836593
t=9300,2.308997147716426e-262,0.557196549849705,0.3188601393285199,0.25093468594388896,0.49496585759194284
t=9400,4.8824976764974094e-250,0.5658561969628562,0.32582534399261276,0.25217885096671,0.4784462291780866
t=9500,2.363681173609611e-233,0.5727290514922789,0.33062253941511954,0.2533773199550231,0.4586937565310395
t=9600,6.693400538583971e-215,0.5842078138267636,0.33820678603095006,0.25564042143678084,0.43889631864731776
t=9700,5.528864164227338e-198,0.5948448074814898,0.3443308350646311,0.25810387175696947,0.4194770598260031
t=9800,9.654174360345984e-183,0.6050777762217745,0.35007198492101854,0.2604046308787752,0.40087012419452805
t=9900,1.62576493280479e-166,0.6210158689480045,0.3598149357707186,0.26350298039371645,0.3816475582467905
t=10000,7.639902839093765e-151,0.6344464069034821,0.3672223459525906,0.26643925696104,0.36190821780010984
t=10100,1.1317957116465609e-132,0.6451786311656764,0.3728635740378866,0.2687387008033412,0.34019102706991083
t=10200,2.903635314369868e-116,0.6599217515066037,0.38061767514189176,0.27179880050880484,0.3221368265491914
t=10300,2.047488770242223e-105,0.6741925429339715,0.38838436596385684,0.27454155473304415,0.30924767098244405
t=10400,3.519413111854667e-106,0.6962162681923848,0.40174467809029885,0.27822438787224035,0.30250600675090755
t=10500,5.355613524563274e-106,0.7174001631323683,0.41272922916457233,0.2825300096285641,0.2950000742945075
t=10600,1.7196330678293054e-101,0.69337720375195,0.39030552533646445,0.2806962383103392,0.28747945085022636
t=10700,9.788086270924664e-97,0.6798336778380397,0.3774293860895713,0.2796415587638366,0.27985784073317593
t=10800,7.847786233404804e-95,0.6826416218482024,0.3784495528768378,0.28051372348918446,0.27587750439560993
t=10900,1.2485054822067258e-93,0.6823570422415928,0.3776436851527549,0.28062132189080463,0.27297647978028067
t=11000,1.851047205216026e-93,0.6879428406035716,0.38059157480006445,0.2819664372161772,0.27113091539085366
t=11100,1.851047205216026e-93,0.6861161219728209,0.3800848417716387,0.28143930922371657,0.2718652439955278
t=11200,5.673606284951818e-94,0.6889434772040405,0.38194936882541897,0.2818794885452306,0.27390858198904966
t=11300,5.673606284951818e-94,0.6749119852492402,0.37289466149411865,0.2790859732064405,0.2723058627290591
t=11400,1.2485054822067258e-93,0.6657299664256867,0.3667913470190698,0.2772500040186216,0.27193112556086513
t=11500,2.7433769508391135e-93,0.6541709067172772,0.3591014080448652,0.27505202927705535,0.2690653628723128
t=11600,4.064381209648002e-93,0.6469533114673928,0.3545206300369671,0.2735534534742207,0.26754485262057826
t=11700,2.7433769508391135e-93,0.6386480508942922,0.34952886224121543,0.2717982320226555,0.2649929042045138
t=11800,6.019277281643733e-93,0.6294857388414244,0.3440740787139765,0.26983255361064074,0.2620605264168451
t=11900,2.029262613567795e-91,0.6212462277741329,0.33821296202592,0.2683708043173258,0.2560330504750718
t=12000,3.0670462607984156e-90,0.6079075794167978,0.32983422321933503,0.2656321177780182,0.25014404703121224
t=12100,6.641349534928822e-90,0.6063635697017354,0.32873227146003803,0.2653164412526735,0.24669710229955277
t=12200,4.5531906047564195e-89,0.603766184724441,0.3259392885933259,0.26513600555593786,0.24454186899245509
t=12300,1.4389482140533035e-88,0.6024981637929157,0.32466998223482263,0.26497213601525454,0.24170513466172233
t=12400,9.721890877235827e-88,0.5999684388311962,0.32278200891116693,0.26444909335861355,0.23775510006473624
t=12500,3.045568823582774e-87,0.5955346481202937,0.31930765733019567,0.2636055762875157,0.23342800025830088
t=12600,1.3888940108609118e-86,0.5929239401516174,0.31695128496099867,0.2631514965463383,0.2285095163746234
t=12700,2.027787219435142e-86,0.5886195322430797,0.3136556853997309,0.26230624444803263,0.2247612724254127
t=12800,9.18011493491842e-86,0.5956587782322496,0.3171470812520594,0.2639925962485255,0.2251900021390935
t=12900,9.18011493491842e-86,0.6033728471584727,0.3223268662813174,0.26564431962267154,0.22720948018223389
t=13000,9.18011493491842e-86,0.608748152199859,0.32589293221047905,0.2667884188129701,0.22873635894500402
t=13100,9.767557968089682e-90,0.6112365505405629,0.3295024499362784,0.2669288315278189,0.23528261672173512
t=13200,9.767557968089682e-90,0.616229082331076,0.333967731568662,0.26801489103489784,0.24732318969112363
t=13300,2.1104188659473764e-89,0.6147175821933354,0.3323634417200414,0.2677673343910275,0.2514358180213112
t=13400,2.1104188659473764e-89,0.6104126856525928,0.3296865958860735,0.26688295651636085,0.25262820923678136
t=13500,2.1104188659473764e-89,0.609859614108588,0.329070042396403,0.26679588649417296,0.2557932334916901
t=13600,2.1104188659473764e-89,0.6140605989948303,0.330959806324874,0.2677761558324537,0.2641596100735131
t=13700,3.100428202892958e-89,0.6136720479254351,0.3297992146316056,0.26776822841039855,0.264085638340152
t=13800,3.100428202892958e-89,0.6165133567723086,0.3303660091640086,0.26846999890487494,0.2720203911492327
t=13900,3.100428202892958e-89,0.6167506456699344,0.32920789627636227,0.268598002306578,0.27650017541644556
t=14000,3.100428202892958e-89,0.6159469906362892,0.327661748547335,0.2684849980347033,0.2772594747751937
t=14100,3.100428202892958e-89,0.6197833150867874,0.328664592770217,0.2693803684859509,0.2807057176273493
t=14200,4.5531906047564195e-89,0.6234220701809156,0.3295311153859162,0.2702219016391384,0.2828227883660682
t=14300,6.68422598797864e-89,0.6290181146462711,0.33124143550987795,0.2714877804537577,0.2844485832538445
t=14400,6.68422598797864e-89,0.6399107607860882,0.3357723546106236,0.27390427864394196,0.28710866118956313
t=14500,6.68422598797864e-89,0.6613007857860188,0.3459779192827186,0.27856727286082295,0.29251727185140775
t=14600,7.749742430838095e-90,0.6847001643595984,0.35800695337152033,0.2835191036313093,0.29858194882665096
t=14700,1.6065193744440943e-91,0.707803413125115,0.36904808633599806,0.28860626300455827,0.2919127625112804
t=14800,6.012557510045393e-85,0.7119590372060185,0.37197098592783295,0.2892663587277238,0.28065703875693243
t=14900,1.6571309792619605e-87,0.7215621020463732,0.3772640382033468,0.29111723450116767,0.281051160215912
t=15000,3.5321165540353484e-94,0.7389693014367857,0.3869392805208796,0.2944866080434318,0.2821289183456783
t=15100,1.4173473531167524e-99,0.7475121989130356,0.39111424337817596,0.29619581321794847,0.28309519066687006
t=15200,1.7196330678293054e-101,0.750504549285276,0.39174457286475517,0.2968250100887905,0.2822270649104037
t=15300,8.710207249224875e-109,0.7697940104899985,0.4034670074315686,0.3004245042731611,0.2880019178429859
t=15400,7.09194167405943e-117,0.7799600317112076,0.4083510726279732,0.30245821221230706,0.2986656642847717
